epoch,SPTC,MSTC,not_reached,loss
226,31474.2109,4746.0879,0.0000,36220.2969
227,31472.7891,4744.6025,0.0000,36217.3906
228,31471.3594,4743.1226,0.0000,36214.4805
229,31469.9473,4741.6489,0.0000,36211.5977
230,31468.5430,4740.1812,0.0000,36208.7227
231,31467.1367,4738.7197,0.0000,36205.8555
232,31465.7422,4737.2642,0.0000,36203.0078
233,31464.3535,4735.8145,0.0000,36200.1680
234,31462.9688,4734.3706,0.0000,36197.3398
235,31461.5918,4732.9321,0.0000,36194.5234
236,31460.2207,4731.5005,0.0000,36191.7227
237,31458.8613,4730.0737,0.0000,36188.9336
238,31457.5000,4728.6533,0.0000,36186.1523
239,31456.1465,4727.2383,0.0000,36183.3828
240,31454.8008,4725.8286,0.0000,36180.6289
241,31453.4531,4724.4253,0.0000,36177.8789
242,31452.1211,4723.0273,0.0000,36175.1484
243,31450.7910,4721.6353,0.0000,36172.4258
244,31449.4727,4720.2476,0.0000,36169.7188
245,31448.1543,4718.8667,0.0000,36167.0195
246,31446.8379,4717.4897,0.0000,36164.3281
247,31445.5312,4716.1187,0.0000,36161.6484
248,31444.2324,4714.7539,0.0000,36158.9844
249,31442.9355,4713.3936,0.0000,36156.3281
250,31441.6445,4712.0381,0.0000,36153.6836
251,31440.3555,4710.6885,0.0000,36151.0430
252,31439.0801,4709.3438,0.0000,36148.4219
253,31437.8105,4708.0044,0.0000,36145.8164
254,31436.5312,4706.6694,0.0000,36143.1992
255,31435.2715,4705.3403,0.0000,36140.6133
256,31434.0137,4704.0156,0.0000,36138.0312
257,31432.7578,4702.6958,0.0000,36135.4531
258,31431.5137,4701.3809,0.0000,36132.8945
259,31430.2656,4700.0713,0.0000,36130.3359
260,31429.0332,4698.7661,0.0000,36127.8008
261,31427.8027,4697.4658,0.0000,36125.2695
262,31426.5664,4696.1699,0.0000,36122.7344
263,31425.3516,4694.8794,0.0000,36120.2305
264,31424.1328,4693.5933,0.0000,36117.7266
265,31422.9258,4692.3115,0.0000,36115.2383
266,31421.7051,4691.0352,0.0000,36112.7422
267,31420.5059,4689.7627,0.0000,36110.2695
268,31419.3105,4688.4956,0.0000,36107.8047
269,31418.1172,4687.2324,0.0000,36105.3516
270,31416.9277,4685.9736,0.0000,36102.9023
271,31415.7461,4684.7197,0.0000,36100.4648
