epoch,SPTC,MSTC,loss
230,32586.5352,5915.3872,38501.9219
231,32577.2344,5906.1382,38483.3711
232,32568.0254,5896.9624,38464.9883
233,32558.9004,5887.8569,38446.7578
234,32549.8633,5878.8218,38428.6836
235,32540.9102,5869.8545,38410.7656
236,32532.0430,5860.9575,38393.0000
237,32523.2500,5852.1279,38375.3789
238,32514.5352,5843.3667,38357.9023
239,32505.8984,5834.6738,38340.5703
240,32497.3379,5826.0459,38323.3828
241,32488.8574,5817.4883,38306.3438
242,32480.4492,5808.9946,38289.4453
243,32472.1211,5800.5679,38272.6875
244,32463.8711,5792.2085,38256.0781
245,32455.7109,5783.9150,38239.6250
246,32447.6094,5775.6885,38223.2969
247,32439.5898,5767.5283,38207.1172
248,32431.6387,5759.4351,38191.0742
249,32423.7656,5751.4087,38175.1758
250,32415.9590,5743.4497,38159.4102
251,32408.2168,5735.5566,38143.7734
252,32400.5469,5727.7314,38128.2773
253,32392.9395,5719.9727,38112.9141
254,32385.3965,5712.2822,38097.6797
255,32377.9141,5704.6577,38082.5703
256,32370.4980,5697.1016,38067.6016
257,32363.1328,5689.6123,38052.7461
258,32355.8203,5682.1909,38038.0117
259,32348.5566,5674.8384,38023.3945
260,32341.3535,5667.5557,38008.9102
261,32334.1855,5660.3428,37994.5273
262,32327.0586,5653.2026,37980.2617
263,32319.9609,5646.1377,37966.0977
264,32312.8906,5639.1484,37952.0391
265,32305.8418,5632.2363,37938.0781
266,32298.8301,5625.3940,37924.2227
267,32291.8809,5618.6099,37910.4922
268,32285.0176,5611.8711,37896.8906
269,32278.2559,5605.1729,37883.4297
270,32271.5859,5598.5132,37870.0977
271,32265.0059,5591.8965,37856.9023
272,32258.4941,5585.3281,37843.8203
273,32252.0488,5578.8096,37830.8594
274,32245.6602,5572.3428,37818.0039
275,32239.3320,5565.9277,37805.2578
276,32233.0488,5559.5635,37792.6133
277,32226.8340,5553.2510,37780.0859
278,32220.6484,5546.9888,37767.6367
279,32214.5293,5540.7769,37755.3047
280,32208.4609,5534.6143,37743.0742
281,32202.4395,5528.4995,37730.9375
282,32196.4570,5522.4336,37718.8906
283,32190.5371,5516.4136,37706.9492
284,32184.6582,5510.4399,37695.0977
285,32178.8301,5504.5117,37683.3438
286,32173.0430,5498.6284,37671.6719
287,32167.3105,5492.7896,37660.1016
288,32161.6230,5486.9927,37648.6172
289,32155.9863,5481.2402,37637.2266
290,32150.3906,5475.5273,37625.9180
291,32144.8379,5469.8564,37614.6953
292,32139.3320,5464.2256,37603.5586
293,32133.8711,5458.6338,37592.5039
294,32128.4609,5453.0801,37581.5391
295,32123.0898,5447.5640,37570.6523
296,32117.7695,5442.0859,37559.8555
297,32112.4824,5436.6416,37549.1250
298,32107.2422,5431.2334,37538.4766
299,32102.0391,5425.8599,37527.8984
